"CHR","BP","TYPE1","TYPE2","COLOUR_HEX","TYPE2N"
2,62758044,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62760476,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62761241,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62761855,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62776684,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62781015,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62781035,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62781499,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62784783,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62787937,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62792689,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62793332,"Conserved","Conserved","#F9A100",2
2,62793332,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62794350,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62795414,"ChromHMM","Heterochromatin","#D3D3D3",3
2,62797500,"ChromHMM","Heterochromatin","#D3D3D3",3
2,63277843,"DNaseI","DNaseI","#C9DD03",1
2,63277843,"Conserved","Conserved","#F9A100",2
2,63277843,"ChromHMM","Promoter","#00DD00",6
2,63301164,"ChromHMM","Heterochromatin","#D3D3D3",3
2,63321412,"ChromHMM","Heterochromatin","#D3D3D3",3
2,63576744,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85737509,"ChromHMM","Transcribed","#E0E0E0",9
2,85737604,"ChromHMM","Transcribed","#E0E0E0",9
2,85738374,"DNaseI","DNaseI","#C9DD03",1
2,85738374,"Conserved","Conserved","#F9A100",2
2,85738374,"ChromHMM","Transcribed","#E0E0E0",9
2,85742175,"Conserved","Conserved","#F9A100",2
2,85742175,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85742297,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85754342,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85754450,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85754563,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85755357,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85755928,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85756375,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85757371,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85757379,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85758015,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85758090,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85758144,"DNaseI","DNaseI","#C9DD03",1
2,85758144,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85758790,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85759127,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85759494,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85759590,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85760395,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85761279,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85761417,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85761654,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85762048,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85762761,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85763274,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85763520,"ChromHMM","Enhancer","#0000AA",7
2,85764006,"ChromHMM","Enhancer","#0000AA",7
2,85764041,"ChromHMM","Enhancer","#0000AA",7
2,85764960,"DNaseI","DNaseI","#C9DD03",1
2,85764960,"ChromHMM","Promoter","#00DD00",6
2,85767735,"ChromHMM","Promoter","#00DD00",6
2,85769711,"Conserved","Conserved","#F9A100",2
2,85769711,"ChromHMM","Enhancer","#0000AA",7
2,85772548,"ChromHMM","Transcribed","#E0E0E0",9
2,85773061,"ChromHMM","Transcribed","#E0E0E0",9
2,85773654,"ChromHMM","Enhancer","#0000AA",7
2,85774676,"ChromHMM","Enhancer","#0000AA",7
2,85776490,"ChromHMM","Transcribed","#E0E0E0",9
2,85783128,"Conserved","Conserved","#F9A100",2
2,85783128,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85787341,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85788175,"ChromHMM","Promoter","#00DD00",6
2,85788270,"DNaseI","DNaseI","#C9DD03",1
2,85788270,"ChromHMM","Promoter","#00DD00",6
2,85788401,"DNaseI","DNaseI","#C9DD03",1
2,85788401,"ChromHMM","Promoter","#00DD00",6
2,85790316,"ChromHMM","Transcribed","#E0E0E0",9
2,85792384,"ChromHMM","Transcribed","#E0E0E0",9
2,85793758,"ChromHMM","Transcribed","#E0E0E0",9
2,85794297,"ChromHMM","Transcribed","#E0E0E0",9
2,85794415,"ChromHMM","Transcribed","#E0E0E0",9
2,85796101,"ChromHMM","Transcribed","#E0E0E0",9
2,85796961,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85802134,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85803542,"ChromHMM","Heterochromatin","#D3D3D3",3
2,85805367,"DNaseI","DNaseI","#C9DD03",1
2,85805367,"Conserved","Conserved","#F9A100",2
2,85805367,"ChromHMM","Promoter","#00DD00",6
2,85806068,"ChromHMM","Enhancer","#0000AA",7
2,85807079,"ChromHMM","Enhancer","#0000AA",7
2,85808573,"ChromHMM","Transcribed","#E0E0E0",9
2,85808737,"Conserved","Conserved","#F9A100",2
2,85808737,"ChromHMM","Transcribed","#E0E0E0",9
2,85808871,"Conserved","Conserved","#F9A100",2
2,85808871,"ChromHMM","Transcribed","#E0E0E0",9
2,85808982,"Conserved","Conserved","#F9A100",2
2,85808982,"ChromHMM","Transcribed","#E0E0E0",9
2,85809711,"Conserved","Conserved","#F9A100",2
2,85809711,"ChromHMM","Transcribed","#E0E0E0",9
2,85809955,"ChromHMM","Transcribed","#E0E0E0",9
2,85809989,"ChromHMM","Transcribed","#E0E0E0",9
2,85812746,"ChromHMM","Enhancer","#0000AA",7
2,173299266,"ChromHMM","Enhancer","#0000AA",7
2,173300939,"ChromHMM","Enhancer","#0000AA",7
2,173301275,"ChromHMM","Enhancer","#0000AA",7
2,173302006,"DNaseI","DNaseI","#C9DD03",1
2,173302006,"ChromHMM","Enhancer","#0000AA",7
2,173303031,"DNaseI","DNaseI","#C9DD03",1
2,173303031,"ChromHMM","Enhancer","#0000AA",7
2,173303047,"DNaseI","DNaseI","#C9DD03",1
2,173303047,"ChromHMM","Enhancer","#0000AA",7
2,173303065,"DNaseI","DNaseI","#C9DD03",1
2,173303065,"ChromHMM","Enhancer","#0000AA",7
2,173303251,"ChromHMM","Enhancer","#0000AA",7
2,173303310,"ChromHMM","Enhancer","#0000AA",7
2,173303391,"ChromHMM","Enhancer","#0000AA",7
2,173303484,"ChromHMM","Enhancer","#0000AA",7
2,173303531,"ChromHMM","Enhancer","#0000AA",7
2,173303800,"DNaseI","DNaseI","#C9DD03",1
2,173303800,"ChromHMM","Enhancer","#0000AA",7
2,173304302,"DNaseI","DNaseI","#C9DD03",1
2,173304302,"ChromHMM","Enhancer","#0000AA",7
2,173305382,"ChromHMM","Enhancer","#0000AA",7
2,173305847,"DNaseI","DNaseI","#C9DD03",1
2,173305847,"ChromHMM","Enhancer","#0000AA",7
2,173307726,"ChromHMM","Enhancer","#0000AA",7
2,173307756,"ChromHMM","Enhancer","#0000AA",7
2,173308194,"ChromHMM","Enhancer","#0000AA",7
2,173308615,"ChromHMM","Enhancer","#0000AA",7
2,173309330,"ChromHMM","Enhancer","#0000AA",7
2,173309402,"ChromHMM","Enhancer","#0000AA",7
2,173309618,"ChromHMM","Enhancer","#0000AA",7
2,173309803,"ChromHMM","Enhancer","#0000AA",7
2,173311553,"DNaseI","DNaseI","#C9DD03",1
2,173311553,"ChromHMM","Enhancer","#0000AA",7
2,173311682,"ChromHMM","Enhancer","#0000AA",7
2,173313453,"DNaseI","DNaseI","#C9DD03",1
2,173313453,"ChromHMM","Enhancer","#0000AA",7
2,173313965,"ChromHMM","Enhancer","#0000AA",7
2,173314670,"DNaseI","DNaseI","#C9DD03",1
2,173314670,"ChromHMM","Enhancer","#0000AA",7
2,173314713,"DNaseI","DNaseI","#C9DD03",1
2,173314713,"ChromHMM","Enhancer","#0000AA",7
2,173316217,"ChromHMM","Transcribed","#E0E0E0",9
2,173317826,"ChromHMM","Enhancer","#0000AA",7
2,173318179,"ChromHMM","Enhancer","#0000AA",7
2,173318244,"ChromHMM","Enhancer","#0000AA",7
2,173319112,"ChromHMM","Enhancer","#0000AA",7
2,173319930,"DNaseI","DNaseI","#C9DD03",1
2,173319930,"ChromHMM","Enhancer","#0000AA",7
2,173321413,"ChromHMM","Enhancer","#0000AA",7
2,173321791,"ChromHMM","Enhancer","#0000AA",7
2,173324256,"ChromHMM","Enhancer","#0000AA",7
2,173324908,"ChromHMM","Enhancer","#0000AA",7
2,173325244,"ChromHMM","Enhancer","#0000AA",7
2,173327823,"ChromHMM","Enhancer","#0000AA",7
2,238352099,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352128,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352185,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352230,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352282,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352465,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352484,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352506,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238352898,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238353513,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238353604,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238353661,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238353776,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238354236,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238354238,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238354239,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238354652,"DNaseI","DNaseI","#C9DD03",1
2,238354652,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238354982,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238356795,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238357118,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238358584,"DNaseI","DNaseI","#C9DD03",1
2,238358584,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238358844,"DNaseI","DNaseI","#C9DD03",1
2,238358844,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238359366,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238362615,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238364039,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238364776,"Conserved","Conserved","#F9A100",2
2,238364776,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238368730,"DNaseI","DNaseI","#C9DD03",1
2,238368730,"ChromHMM","Enhancer","#0000AA",7
2,238370893,"ChromHMM","Transcribed","#E0E0E0",9
2,238372700,"ChromHMM","Transcribed","#E0E0E0",9
2,238374318,"DNaseI","DNaseI","#C9DD03",1
2,238374318,"ChromHMM","Enhancer","#0000AA",7
2,238378644,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238379582,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238380034,"ChromHMM","CTCF","#FFA500",4
2,238380272,"DNaseI","DNaseI","#C9DD03",1
2,238380272,"ChromHMM","CTCF","#FFA500",4
2,238381083,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238381243,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238381729,"DNaseI","DNaseI","#C9DD03",1
2,238381729,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238382899,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238383028,"ChromHMM","Enhancer","#0000AA",7
2,238383073,"ChromHMM","Enhancer","#0000AA",7
2,238384046,"DNaseI","DNaseI","#C9DD03",1
2,238384046,"ChromHMM","CTCF+Promoter","#4FFFA4",11
2,238384784,"ChromHMM","Enhancer","#0000AA",7
2,238385092,"ChromHMM","Enhancer","#0000AA",7
2,238385766,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238386286,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238386515,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238387632,"DNaseI","DNaseI","#C9DD03",1
2,238387632,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238387673,"DNaseI","DNaseI","#C9DD03",1
2,238387673,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238389739,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238390739,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238392538,"ChromHMM","Enhancer","#0000AA",7
2,238393136,"ChromHMM","Transcribed","#E0E0E0",9
2,238393288,"ChromHMM","Transcribed","#E0E0E0",9
2,238395429,"DNaseI","DNaseI","#C9DD03",1
2,238395429,"ChromHMM","Promoter","#00DD00",6
2,238395479,"DNaseI","DNaseI","#C9DD03",1
2,238395479,"ChromHMM","Promoter","#00DD00",6
2,238395708,"DNaseI","DNaseI","#C9DD03",1
2,238395708,"ChromHMM","Promoter","#00DD00",6
2,238395789,"DNaseI","DNaseI","#C9DD03",1
2,238395789,"ChromHMM","Promoter","#00DD00",6
2,238396741,"DNaseI","DNaseI","#C9DD03",1
2,238396741,"ChromHMM","Promoter","#00DD00",6
2,238398165,"DNaseI","DNaseI","#C9DD03",1
2,238398165,"ChromHMM","Enhancer","#0000AA",7
2,238398268,"DNaseI","DNaseI","#C9DD03",1
2,238398268,"ChromHMM","Enhancer","#0000AA",7
2,238398580,"DNaseI","DNaseI","#C9DD03",1
2,238398580,"ChromHMM","Enhancer","#0000AA",7
2,238398826,"DNaseI","DNaseI","#C9DD03",1
2,238398826,"ChromHMM","Enhancer","#0000AA",7
2,238399130,"DNaseI","DNaseI","#C9DD03",1
2,238399130,"Conserved","Conserved","#F9A100",2
2,238399130,"ChromHMM","Enhancer","#0000AA",7
2,238400645,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238400702,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238402830,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238412392,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238413600,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238416524,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238416786,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238417363,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238417728,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238419611,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238419959,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238426328,"Conserved","Conserved","#F9A100",2
2,238426328,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238426372,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238428186,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238428256,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238435086,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238436502,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238437080,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238437803,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238437835,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238438124,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238439389,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238439503,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238440449,"ChromHMM","Enhancer","#0000AA",7
2,238441412,"ChromHMM","Enhancer","#0000AA",7
2,238441751,"DNaseI","DNaseI","#C9DD03",1
2,238441751,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238443226,"DNaseI","DNaseI","#C9DD03",1
2,238443226,"Conserved","Conserved","#F9A100",2
2,238443226,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238443407,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238445593,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238447168,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238447940,"DNaseI","DNaseI","#C9DD03",1
2,238447940,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238447952,"DNaseI","DNaseI","#C9DD03",1
2,238447952,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238448712,"DNaseI","DNaseI","#C9DD03",1
2,238448712,"ChromHMM","Heterochromatin","#D3D3D3",3
2,238449107,"DNaseI","DNaseI","#C9DD03",1
2,238449107,"Conserved","Conserved","#F9A100",2
2,238449107,"ChromHMM","Enhancer","#0000AA",7
2,242113331,"DNaseI","DNaseI","#C9DD03",1
2,242113331,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242113751,"DNaseI","DNaseI","#C9DD03",1
2,242113751,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242135265,"DNaseI","DNaseI","#C9DD03",1
2,242135265,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242139600,"DNaseI","DNaseI","#C9DD03",1
2,242139600,"Conserved","Conserved","#F9A100",2
2,242139600,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242141719,"DNaseI","DNaseI","#C9DD03",1
2,242141719,"Conserved","Conserved","#F9A100",2
2,242141719,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242151791,"DNaseI","DNaseI","#C9DD03",1
2,242151791,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242157087,"DNaseI","DNaseI","#C9DD03",1
2,242157087,"ChromHMM","Promoter","#00DD00",6
2,242157241,"DNaseI","DNaseI","#C9DD03",1
2,242157241,"Conserved","Conserved","#F9A100",2
2,242157241,"ChromHMM","Promoter","#00DD00",6
2,242161999,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242220761,"ChromHMM","Transcribed","#E0E0E0",9
2,242247627,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242285151,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242307824,"ChromHMM","Heterochromatin","#D3D3D3",3
2,242420971,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87126428,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87132698,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87134800,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87135322,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87135629,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87137387,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87138882,"DNaseI","DNaseI","#C9DD03",1
3,87138882,"ChromHMM","Promoter","#00DD00",6
3,87139232,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87139811,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87140314,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87141369,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87141396,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87141400,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87142064,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87143018,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87143018,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87143378,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87144073,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87144074,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87144215,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87145057,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87145072,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87146306,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87146497,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87146588,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87147364,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87147922,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87154582,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87154874,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87157503,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87170956,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87171610,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87171929,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87171934,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87172005,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87172632,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87173324,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87173731,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87173762,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87174239,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87174430,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87174482,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87174756,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87175085,"Conserved","Conserved","#F9A100",2
3,87175085,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87175498,"Conserved","Conserved","#F9A100",2
3,87175498,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87175984,"Conserved","Conserved","#F9A100",2
3,87175984,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87179509,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87181148,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87182259,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87184134,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87184311,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87185759,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87191408,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87192091,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87192521,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87192778,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87194716,"ChromHMM","CTCF","#FFA500",4
3,87196331,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87196419,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87196519,"Conserved","Conserved","#F9A100",2
3,87196519,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87198389,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87198531,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87198942,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87198990,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87199056,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87199702,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87200292,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87200962,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87201316,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87201881,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87203963,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87204175,"DNaseI","DNaseI","#C9DD03",1
3,87204175,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87205079,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87206967,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87209149,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87209236,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87210544,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87212192,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87215648,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87219314,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87221370,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87222687,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87225543,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87228820,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87232991,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87267420,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87284401,"Conserved","Conserved","#F9A100",2
3,87284401,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87295649,"ChromHMM","Transcribed","#E0E0E0",9
3,87301445,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87301600,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87311731,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87316742,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87316751,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87316917,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87318758,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87321560,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87323060,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87323334,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87327976,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87328602,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87329246,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87332712,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87342211,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87347995,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87348221,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87348652,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87351924,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87352835,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87355074,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87355764,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87359435,"ChromHMM","Enhancer","#0000AA",7
3,87361208,"ChromHMM","Transcribed","#E0E0E0",9
3,87362081,"ChromHMM","Transcribed","#E0E0E0",9
3,87362282,"ChromHMM","Transcribed","#E0E0E0",9
3,87363580,"ChromHMM","Enhancer","#0000AA",7
3,87364239,"ChromHMM","Transcribed","#E0E0E0",9
3,87364242,"ChromHMM","Transcribed","#E0E0E0",9
3,87364335,"ChromHMM","Transcribed","#E0E0E0",9
3,87368270,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87368792,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87370744,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87370782,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87370805,"ChromHMM","Heterochromatin","#D3D3D3",3
3,87371054,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113275624,"ChromHMM","Promoter","#00DD00",6
3,113277105,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113282326,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113284149,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113284162,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113284745,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113287035,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113287041,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113288229,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113290450,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113290793,"ChromHMM","Heterochromatin","#D3D3D3",3
3,113292637,"ChromHMM","Heterochromatin","#D3D3D3",3
